1403637161.488319 -0.3825965659011921 -0.36746836159793145 -0.8476950341869101 -0.003939524840321036, -0.005280495162378306 0.0065989453160089345 0.9999565242727251
1403637161.538319 -0.7360250948007611 0.5002033021594471 -0.456140018341206 0.002595798740455805, -0.00012188375411220028 -0.0017660406063859013 0.9999950640247312
1403637161.588319 -0.5983608794633403 0.11653977924775787 -0.7927059592186386 -0.002609064507325964, -0.004418211423919597 -0.001322322014863753 0.999985961728813
1403637161.638319 -0.5231538426544335 -0.16506027954659644 -0.8361011667447305 -0.0056577459928068225, -0.004484871250388502 0.003583071140401794 0.9999675181931417
1403637161.688319 -0.07985337732073361 -0.8858033010424865 -0.4571388738585974 -0.013397965453844215, -0.0062174956112513715 0.010052651196952632 0.9998403779973751
1403637161.738319 -0.5365208344254092 0.08259380566631917 -0.8398354943041031 -0.009621528546840273, -0.004782266734883898 0.005765542959142001 0.9999256545502196
1403637161.788319 -0.06115213958313522 -0.20851691754670396 -0.9761050716604365 -0.01359948320757099, -0.007524705053005199 0.003822190154645731 0.9998719036620511
1403637161.838319 -0.2767348943725181 0.8655874925199674 -0.41734409188297705 0.003007183740543052, -0.004682746683486619 0.0008293489522457937 0.999984170329593
1403637161.888319 -0.38247472605553173 0.07578952451156545 -0.9208523399020371 -0.010353214620973631, -0.0052405178935176246 0.0009929995137105926 0.999932178635724
1403637161.938319 -0.4611031753202698 0.08709705550097344 -0.8830616992218748 -0.007403420997204392, -0.003419363694979822 0.0032217335993428415 0.9999615581321486
1403637161.988319 -0.4518716909812025 0.005675466673313178 -0.8920648877563946 -0.007467201022197601, -0.00293368890287504 0.0019731671903062587 0.9999658699123457
1403637162.038319 -0.14767595959729818 -0.37893034860029806 -0.9135664189683605 -0.007144601605738212, -0.0031279580415895444 0.00012421040732167878 0.9999695770963035
1403637162.088319 -0.40224551025966654 -0.08502268928158264 -0.9115753900710943 -0.0033105646464707825, -0.0023898937575682422 -0.0010709738963835234 0.9999910907525438
1403637162.138319 -0.5001396635117619 0.021911302879865386 -0.8656674949358145 0.0001925210668372228, -0.0005193907547332904 -0.004143706271048985 0.9999912613954293
1403637162.188319 -0.32268959994516194 -0.2922483079985816 -0.900256823667112 0.0014849441169835006, -0.000506452818139287 -0.004128488723311164 0.999990246966126
1403637162.238319 -0.5138188814960253 0.03525047794737881 -0.8571741718126222 0.0034407817689727314, 0.00042459378522627026 -0.004681829113349202 0.9999830304645622
1403637162.288319 0.13900499803922126 -0.08435271577593839 -0.9866925710986881 0.006021830347821628, -0.0045444997833111725 0.004206750972207261 0.9999626934677309
1403637162.338319 -0.45982922564146783 -0.08037804863865923 -0.8843621727228103 0.002601416039793804, -0.0001813572091355486 -0.0028605611399999146 0.9999925084389958
1403637162.388319 -0.3494817303057631 -0.14157065983602277 -0.9261858714405455 0.004313741580015494, -0.0008138989147643034 -0.0036605890041539607 0.9999836645117158
1403637162.438319 0.6526288508825352 -0.5864613236205616 -0.4797277341294337 -0.005216816001880237, -0.02305369972900778 0.006863950635086024 0.9996970530822257
1403637162.488319 -0.2783662075717919 -0.12664003664262885 -0.9520895733077072 0.007711096399496897, -0.004378249190551365 0.004923230437700877 0.999948564541397
1403637162.538319 -0.9296947729313535 0.3135517865061231 0.19326900000501257 0.00933305925162134, 0.022917871494440474 -0.0031964569936270954 0.9996886754554429
1403637162.588319 0.37022071881331076 0.06440286798972905 0.9267086327190724 -0.00272209017224946, -0.00475551235903385 0.007613507893069417 0.9999560039446033
1403637162.638319 -0.5422447168515007 -0.17453976157481155 -0.8218920480671679 -0.009173547330103607, -0.0026423919457854834 0.007226359493487838 0.9999283191922599
1403637162.688319 -0.35960374400263545 -0.10289688962980453 -0.9274143504409444 -0.014125322169165302, -0.006159257348218306 -0.00421636030820488 0.9998723724197439
1403637162.738319 -0.9028560865655008 -0.005319570988859964 0.4299099779211033 -0.015886709666935624, 0.02171975834565769 -0.013100173956155037 0.9995520246568875
1403637162.788319 -0.9808203862017638 0.1612026301741286 -0.10956770526010919 -0.0019666824054353806, 0.00394605285175393 -0.0012497452564233305 0.9999894994268697
1403637162.838319 -0.5240278788804635 0.030051563383058498 -0.8511707735197893 -0.0033355601805352564, -0.012733399492235809 0.0014300042587796046 0.9999123409896854
1403637162.888319 -0.9891971473150787 0.09779577004420727 -0.10920160761257537 -0.0013142900800322019, -0.00544536008825265 0.0017407022972394986 0.9999827951773007
1403637162.938319 -0.33810427968059503 -0.022869348641081155 -0.9408307440525094 0.0003597154910339501, -0.018082151715627635 0.0008444123992641551 0.9998360832465483
1403637162.988319 -0.24077481521068814 -0.08695080615747743 -0.9666783568844518 -0.0007311723451744271, -0.02140966030147981 0.0022908273152914107 0.9997678950351369
1403637163.038319 -0.993668574745886 -0.11023753357588562 0.02168985370132445 -0.004182563459066317, 0.006277465950985218 -0.002712964163294691 0.9999678691886024
1403637163.088319 -0.975411241337737 -0.20815908715061676 -0.07240652393670458 -0.004868255974803695, -0.002518603699887637 0.0014642684706587788 0.9999839061890009
1403637163.138319 -0.9999999999999999 8.388153989456518e-31 9.714634202817791e-15 8.48255590029889e-17, -2.1653813143918177e-16 4.886898813354151e-16 1.0
1403637163.188319 -0.9869710824786521 0.03791768356057439 -0.1563660181251602 0.0012336394249764962, 0.010122359569005016 -0.004019071786100661 0.9999399297120317
1403637163.238319 -0.979358447532167 -0.1446738329283041 -0.1411613024635888 -0.0028401509799217206, -0.0026666152174845623 -0.0018156823711910131 0.9999907629589485
1403637163.288319 -0.9914213317715095 -0.09621696315676216 -0.08846490213240903 -0.0011528098394136181, -0.005964512674849707 -0.004915985780543064 0.9999694638846884
1403637163.338319 0.6588338846616879 0.1559624241124188 0.7359440431762241 0.0011439505327841798, -0.020501916976320478 -0.004214226236116872 0.9997802773983419
1403637163.388319 -0.7640989762402973 -0.05808274258856664 -0.6424789097876442 0.003136896348059999, -0.015186519613003288 -0.006053120696996157 0.9998614350164592
1403637163.438319 -0.9869193985212261 -0.0658373683385034 -0.1471582201331664 0.0033295318912330164, 0.0004853293670822504 -0.010186362802610859 0.9999424566872058
1403637163.488319 -0.9739513075496472 -0.2173061972763593 -0.06478323199424997 0.002558996637538658, -0.0018002096327616912 -0.007239550946978153 0.9999688993581617
1403637163.538319 0.060085763523456126 -0.1135316296505429 0.9917158212364545 0.007882260704169997, -0.020328217350050616 -0.015060912353110353 0.9996488395755044
1403637163.588319 -0.9393182103216583 -0.33179477022823867 -0.08714086416433715 0.004365798240577047, 0.0006834676816165248 -0.005483019585931751 0.9999752042795217
1403637163.638319 -0.886803554100932 -0.357923699552579 0.29235266671017485 0.0007032038827942483, -0.0006608339279986531 -0.008993570717440672 0.9999590914075283
1403637163.688319 -0.8718734620570016 0.47067348262738934 -0.1352890938403493 0.024120114954416117, 0.018367159584430737 -0.010159967463125688 0.9994886905635971
1403637163.738319 -0.849572403668725 -0.5072762527780077 0.14455979486720325 -0.010194752964388386, 0.009115411838890567 -0.006488788820480562 0.99988542938611
1403637163.788319 -0.9990359854067611 0.038511834438785336 -0.02106984742473373 0.002648907807960919, 0.005556498330220038 -0.0046101504872707345 0.9999704271258305
1403637163.838319 0.6768919899238398 -0.2974815321534563 -0.6732918921274611 0.0003178626649273343, -0.0059336332755379455 -0.004247760607466213 0.9999733233888288
1403637163.888319 -0.9937916450687828 0.009363834446664809 -0.11086245891165099 -0.0020867388259006143, 0.0013275484004774596 -0.003478988198015086 0.9999908898472201
1403637163.938319 -0.4243671870124805 -0.12206806400269594 0.897224541760728 -0.004690679977125326, -0.008482339639420813 -0.009067225099595682 0.9999119125525944
1403637163.988319 -0.9574407778025591 -0.0633081520107159 0.2816011983103388 -0.00525128128913769, 0.005475620855650496 -0.0004072564806746909 0.9999711374650903
1403637164.038319 -0.8889040311650885 0.4480254392540261 -0.09551350249934532 0.007191210459443005, 0.016188885165583734 0.002581085681457887 0.99983975940444
1403637164.088319 0.16199858984475002 0.2056311245260111 0.9651281249214949 -0.009106987031563868, -0.01674959875591836 0.012726704544640229 0.9997372378381011
1403637164.138319 -0.9297363503428224 0.3551116455046018 -0.09739629396554184 0.001815118658405224, 0.008678310671874434 0.002903718805548223 0.9999564793955968
1403637164.188319 -0.9364680725279119 0.25333555527696333 0.2425873977938057 0.0005153052053405064, 0.006863049462883968 0.005114200179732176 0.9999632383088575
1403637164.238319 -0.8451179995023184 0.5094514514110039 -0.16197155791194018 0.005839863094013055, 0.0068511031230141985 0.007863748325949984 0.999928557371629
1403637164.288319 -0.2512791797115581 -0.01907611653882606 0.9677266533589346 -0.0030815463629088203, -0.008969553041673939 0.006059333646380187 0.9999366658273952
1403637164.338319 -0.7010770255606866 0.16108394399499068 0.6946531272642477 -3.9366363203674055e-05, -0.005799152887019947 0.004552106182538701 0.9999728229333962
1403637164.388319 -0.9748284870948933 0.16754347072220224 0.1471006667783665 0.00267826757244613, 0.0022249127154631023 0.0039867834354741765 0.9999859910039027
1403637164.438319 -0.9577303810215223 0.28732122758589074 -0.014107779658998443 0.006089352664856997, 0.009454576600872205 -0.002093331917559385 0.9999345722230552
1403637164.488319 -0.5654161355335218 0.09287189756296255 0.8195604946075625 0.0006591976138948798, -0.0024642791454031992 -0.002526124970111697 0.9999935557189529
1403637164.538319 -0.9846186518780207 0.1746499840945094 -0.004847002134980267 0.003332962845881055, 0.010167848178815605 -0.0034913907354895534 0.9999366562001879
1403637164.588319 -0.9590181624188496 0.15243523133471756 0.23884652896515812 0.0016293717695203276, 0.00196277000747475 -0.002381205774458389 0.9999939112517606
1403637164.638319 -0.9978425392577588 -0.051818853017320685 -0.04031219814891808 -0.003369103682585244, 0.022809777867992053 0.004034881708074176 0.999726003914868
1403637164.688319 -0.2578710087673133 0.014743095336556562 0.9660668630986291 -0.003488487762519843, -0.010368440919203123 0.005568367604814334 0.9999246567458236
1403637164.738319 -0.9971058637162776 0.07598501431641909 -0.00248478207282431 -0.0026404135811738247, 0.008085972704632753 0.008460625805104626 0.9999280289463469
1403637164.788319 -0.9914564978228081 0.04724526071164532 0.12158083017162226 -0.0034773038411734505, 0.0077607426951471605 0.005611733810377921 0.9999480924900338
1403637164.838319 -0.24201464937369332 0.18960066027169623 -0.951567390736497 -0.0005675688079834115, -0.019443070259850707 -0.002802328806505023 0.9998068772706953
1403637164.888319 -0.9979304760088717 -0.020699670277267462 -0.0608792961779217 -0.002705618430870666, 0.006987513576116077 0.0027803220824542648 0.9999680615359913
1403637164.938319 -0.9099742219424151 0.04863389811342803 -0.41180293752544905 -0.00019638636324475494, -0.008376976458460849 0.002625222802948908 0.999961447208364
1403637164.988319 -0.9947525225473848 -0.05509856838277332 -0.08620653483224672 -0.0020549949942969352, 0.0031066564618749863 0.0019079933810059058 0.9999912425828835
1403637165.038319 0.1972701210837804 0.00494169491989456 0.9803367171430994 -0.002609641937815763, -0.024299482048737487 -0.001576077313631332 0.9997000754833526
1403637165.088319 -0.543123860611287 0.28560804345884455 0.789585028699444 -0.0036259012760206212, -0.02148907648014373 0.008999225149336905 0.9997220045486037
1403637165.138319 0.8728516555535887 -0.18465919982127255 0.4516978717226002 -0.005370278595243296, -0.03674946914702614 0.0020722706493018646 0.9993079316805092
1403637165.188319 -0.20834167451035754 -0.06349715576393604 0.9759927550305437 0.00023666501246702285, -0.031097510757217076 -0.006384146462242539 0.9994959387052682
1403637165.238319 0.22484885517019257 0.07332557612135043 -0.9716307694876309 0.004434887513944756, -0.030095723339259004 -0.010693975336761578 0.9994799738368558
1403637165.288319 -0.42213100481767085 0.06456388671412533 0.9042327793792864 0.005325910103975212, -0.025481042295857226 0.0013865139510151137 0.9996601566253127
1403637165.338319 -0.9834247319048267 0.0014214806947212277 -0.18131126845994538 0.0058669896695376055, -0.015424325075637166 -0.004114277002358051 0.9998553602161296
1403637165.388319 -0.9652508901887685 -0.26126808646473293 0.005450319701341634 -0.002356550684271254, 0.007632596387067385 -0.00592104626087031 0.999950564454284
1403637165.438319 -0.45024364253709714 0.09240100530594733 0.8881118829141837 0.003348348985909043, -0.019219062027090533 0.0002931917247472395 0.9998096470091093
1403637165.488319 0.4773468778420692 -0.15666253488282986 -0.8646368072078093 0.0012413784612793027, -0.017491325938181885 0.0024367653569121704 0.9998432750541635
1403637165.538319 -0.9972852060080121 0.06545347194012403 0.03373515804824465 0.0023664940211462326, 0.0017203706788966086 -0.001129173374275715 0.999995082487042
1403637165.588319 -0.9052114003084415 0.053501977844006 0.42158019298635224 0.0005259046728442636, -0.007992948445199776 0.0026719754445047386 0.9999643477377839
1403637165.638319 -0.9916511288404211 0.09057969771402492 -0.09177884849765047 0.002453352049013021, 0.0115467866156221 0.005202488132855945 0.9999167899879491
1403637165.688319 -0.9709122147192323 0.20624215864382292 0.12162912195248235 0.002554259722729115, -0.00017130060072261324 0.00703499724813217 0.9999719772209078
1403637165.738319 -0.991417870198251 0.12149262750744769 -0.04827160773063718 0.0015268808564922365, 0.0034257136103752394 0.0076483698961132595 0.9999637171212974
1403637165.788319 -0.9800776833700315 -0.016941971703259284 -0.19789063685490046 -0.0006047578048557859, 0.0009832101766612726 0.00780124232952656 0.9999689036084382
1403637165.838319 -0.966924604577037 -0.23032003576185367 -0.10958781953392169 -0.0017277527132097638, -0.0010464239208365174 0.002787173913453192 0.9999940757470096
1403637165.888319 -0.8609977933961825 -0.20413007260250018 -0.4658473067714382 -0.0023639320222744466, 0.0028509062174096648 0.008064873463604693 0.9999606202121909
1403637165.938319 -0.9575344778396048 -0.007025805977051797 0.28823317262037773 -0.0005962189452285944, 0.0020836401065463133 0.006629628671082081 0.9999756751994318
1403637165.988319 -0.9854439389043524 -0.04663668687695758 0.1634786307558741 -0.0006328266260593235, 0.0021024091181602545 0.005785506531130964 0.9999808534769751
1403637166.038319 -0.09054476208300337 0.07013172789026434 -0.9934199448382635 0.0007411139008481519, -0.0018473948099265436 0.008445819419128907 0.9999623522997961
1403637166.088319 -0.9972139177760844 -0.025466464806030632 0.07011320392020264 9.192218581134125e-05, 0.0038436106406802527 0.004743979875480614 0.9999813562574532
1403637166.138319 -0.8671670753291257 -0.4977522105405158 -0.016248088107844626 -0.004450192726507046, 0.006544893461205756 0.0031801483991981154 0.9999636227435663
1403637166.188319 0.5521378984073664 0.20933829553302985 -0.8070447442153519 -0.0007587889654132421, -0.002611223962852322 0.00017280554814798005 0.9999962879365925
1403637166.238319 0.09489193115254528 0.025381847786441505 -0.995163947902599 -0.003664905583651429, 0.0012694874665976842 -0.001123604967175075 0.999991847157022
1403637166.288319 -0.8411309820038783 -0.5310159816220703 -0.1025704556640985 -0.0178263434628495, 0.010973981133692787 -0.0007426565308616317 0.999780596770161
1403637166.338319 -0.5530959942259444 -0.341607247121731 -0.7598613754397093 -0.017864259655590065, 0.0041319206286207465 0.00041002190648436614 0.9998317995247563
1403637166.388319 0.07547176295306529 -0.08364289756338661 -0.9936336742904587 -0.01219356609553767, 0.003594818143882212 -0.0011181242105100997 0.9999185686977896
1403637166.438319 -0.20981946312173277 -0.3871756535353536 0.8978144609020172 -0.004884581432321549, 0.0021055019267089306 0.0025788128201762847 0.9999825285725277
1403637166.488319 -0.6094244857730895 -0.29629119546055144 -0.7354001112542496 -0.0026472217808360776, 0.003455255815540888 -0.00048541269261819636 0.99999040885331
1403637166.538319 -0.7936319852754163 -0.5054722785993486 0.33859422250739 0.007359615880958386, -0.0022473717517792918 0.002962197350482503 0.9999660048027387
1403637166.588319 0.400756267379484 -0.1525602471503837 -0.9033934830102978 0.010313420627727297, -0.0007679144535858624 0.003205686267831323 0.9999413819009091
1403637166.638319 0.33949615056319754 0.28628213299909316 -0.8959826471970649 0.0170045400348771, 0.00014040914991461247 0.006975418296048389 0.9998310704529382
1403637166.688319 0.0995636901831311 -0.08193232581149082 -0.9916522402456605 0.012182297200974471, 0.000637385534358439 0.0071625049354307885 0.9998999369425111
1403637166.738319 0.3876039665978185 0.9150062195402354 0.11192311325335667 0.013210555102167334, -0.002821372681208215 0.007889663731101088 0.9998776296608983
1403637166.788319 0.8437868408056279 0.5336841349362054 -0.056612820108630654 0.8476965113123415, 0.5274769083729519 -0.056308384607944864 -0.002846342397139405
1403637166.838319 -0.28719770948603035 -0.8331298058145153 -0.472665000110486 0.297781516121017, 0.829788344101148 0.47197766976050665 -0.0038146950055443626
1403637166.888319 0.1341582377676425 0.6227927262660082 0.7707987982276787 3.8886672335931076e-05, -0.0027227823625996556 0.013022640219760797 0.9999114939762116
1403637166.938319 -0.7632394603603756 -0.6211579135689304 0.17784367449953298 -0.010069515180407334, 0.003888482024335854 0.007022539103807662 0.9999170808202615
1403637166.988319 0.2160586074094201 0.4094117594811752 -0.8863975910181786 -0.003890660327772401, -0.0012921802397449504 0.00954730943331312 0.999946019500566
1403637167.038319 0.4236476575219179 -0.9053958441019401 -0.027946873870381382 -0.41981748230736005, 0.9071166538449015 0.029840290824517775 -0.001488257318808407
1403637167.088319 0.1015653455747398 0.28721531379522347 -0.952466190528459 -0.006215860627751094, 0.00026409835216006586 0.008268125266039114 0.9999464642836144
1403637167.138319 0.07644366101342095 -0.007885998373768507 0.9970427160962132 -0.005413265807621545, -4.8127181415168046e-05 0.004450425736424125 0.9999754436724109
1403637167.188319 0.16250244723931342 0.11612618741923389 -0.9798508372383559 -0.003908493462802524, 0.00014374869659102707 0.0032908355752150754 0.9999869366228642
1403637167.238319 0.8711971892164257 0.31031453957320326 0.38042127179072155 0.8723065115615798, 0.30956256745359495 0.3784865207475778 0.0005659780907425594
1403637167.288319 0.15799637038759343 -0.14409017320821424 -0.9768700880512071 0.0009958742257867251, 0.003808307661975707 -0.0029022996655584726 0.9999880407704532
1403637167.338319 0.9525814380098889 0.17226533472813182 0.25082515505829345 0.004376786707341871, -0.001283723284409656 -0.004839839268668277 0.9999778856297278
1403637167.388319 -0.6563760205189331 -0.10269694375956033 0.7474114378507829 0.006773872352144762, 0.00864703588422243 -0.010285020504421056 0.9998867744784894
1403637167.438319 -0.6607452685129898 0.16167395382743155 0.7329919663894703 0.006373984646193941, 0.01137287677101004 -0.017714832274554785 0.9997580780924783
1403637167.488319 -0.298166718546382 -0.1426194202751992 0.9437988710057078 0.00620623179245681, 0.011216848526092994 -0.017867066605424115 0.9997581872267904
1403637167.538319 -0.10630716392260185 -0.1274217963322907 0.9861351188950656 0.003926175334916042, 0.010672350924479879 -0.018688979872446977 0.9997606754140271
1403637167.588319 0.35704142394167054 -0.21290429139941727 -0.9095016131340373 0.0026410743272011483, 0.012922047875750724 -0.02008842208655011 0.9997112086513623
1403637167.638319 0.5921847891458425 0.03103098961712353 -0.8052044791155077 0.002392194733771944, 0.009695887523843623 -0.012871027263497141 0.9998672931077719
1403637167.688319 0.7144591487035566 0.695381862044415 0.07740924217062888 0.0194341555021101, -0.006153569672577058 0.0018865640047149286 0.9997904220667753
1403637167.738319 0.9757887431340991 0.21843195263645376 0.011127031958295387 0.0073338103073461326, -0.00045177503860850313 -0.00017026751302856043 0.9999729907025812
1403637167.788319 0.11554781408651382 -0.07706379362749637 0.9903079694577678 0.005910571718258178, 0.01507037759444228 0.00032065176291518966 0.9998689144300723
1403637167.838319 -0.12233957870163567 -0.07793495226479366 0.9894236558212012 0.006197461837236643, 0.014372025663490686 0.0034590354158704362 0.9998715274569506
1403637167.888319 0.8743932306126097 -0.41404222368196214 0.2529931130828262 -0.004587045120187767, -0.010695850270327939 0.0016578998702993918 0.9999309021987871
1403637167.938319 0.9705803720678966 0.19037456026346564 0.14741529147627694 0.005239799786840314, -0.005857748743186248 0.007296463593290289 0.9999424947950194
1403637167.988319 0.9477455251013117 -0.20765756217560488 0.2421915698816205 -0.003483548142685707, -0.008748593155972845 0.007959859521831593 0.9999239809338115
1403637168.038319 0.9867465235846364 -0.07241281642897682 0.1452159846933455 -0.0023295696753623937, -0.009401698996401076 0.00459777192546989 0.9999425191751924
1403637168.088319 0.9956485719553338 -0.0838363025606823 0.04068655227784556 0.0003013424822766852, -0.001245079063486084 -0.002514227656337104 0.9999960188071382
1403637168.138319 0.8090360031480229 0.19051839355938013 -0.556024718268734 0.0011304524660347205, 0.005367737978607287 -5.650524037354806e-05 0.9999849530234807
1403637168.188319 0.98088645725609 0.18511951362347048 0.059937664680953316 0.0018953098646142023, -0.009614642562199582 0.001491971117722709 0.9999508690286248
1403637168.238319 0.003675777555032053 0.16787615709288342 -0.9858012398750021 -0.000929821901357126, 0.010964303820576579 0.00329805491618804 0.999934018976618
1403637168.288319 0.10491577768282036 -0.0019514794132755907 -0.9944791960223747 -0.003585369339779135, 0.009744878758832625 0.003391986721457009 0.9999403366655204
1403637168.338319 0.9135182725925618 -0.40226083274861835 0.06058537840015755 -0.013546242444094157, -0.009619290335662946 0.0029923191591029186 0.9998574971440352
1403637168.388319 0.2862378834490787 0.0992196688511929 -0.9530075190635441 -0.006451038406782005, 0.008148810323112134 0.004092984531978478 0.9999376122895933
1403637168.438319 0.981631520332389 0.1535343048115708 0.11325535544048242 -0.0031041684860453563, -0.009971235880148022 0.0033619997112630516 0.9999398159644279
1403637168.488319 0.6209272618223404 -0.09170702532861393 -0.7784851681510623 -0.0012167735266066509, 0.0061244231218723424 -0.005205354273901612 0.9999669570493278
1403637168.538319 0.7984438589175334 -0.5978715396664487 -0.07097201007261908 -0.007460674452492667, -0.004959616374870957 -0.003368226952609539 0.9999541967456927
1403637168.588319 0.9426730626782455 -0.2731169073198118 -0.1917671813342366 0.0020564086546286326, -0.0021179261417663066 -0.0015457323776556949 0.9999944481264482
1403637168.638319 0.99359599237703 -0.11294281354763086 0.003305268559402251 0.004873529813886803, -0.007653004982707098 -0.001452974318419606 0.9999577836526489
1403637168.688319 0.9837359847451492 -0.05675539300550984 -0.17041812603793557 0.0048218006944910526, -0.0014470573461528814 0.0006078379737765926 0.9999871433154014
1403637168.738319 0.9737531860030286 0.21420425356860778 -0.0769497920859208 0.008183401022210704, -0.00937092346746269 4.212756775252525e-05 0.9999226049881784
1403637168.788319 -0.9732201240183531 -0.05064997021639356 0.22422571378586317 0.9736737342944136, 0.04731638904427256 -0.22297088188094713 -0.002145764715760157
1403637168.838319 0.9914549977083713 -0.11907819142200378 0.05326698646214397 0.0001611806704421425, -0.011335038500701538 0.003525882775858761 0.999929527053597
1403637168.888319 -0.32141278771747706 -0.28979163806950065 0.9015068643092383 0.0020895815096258975, 0.008241861431643169 0.01072588878655598 0.9999063259520837
1403637168.938319 0.9825047678471671 0.08649889999582282 0.16493126282514434 0.004369280777080043, -0.015778966558820908 0.0014581921423150893 0.9998648945110047
1403637168.988319 0.9988927516312992 0.04048584213235099 0.02396178885822342 0.0018695890250277469, -0.007041366236242067 0.0040824869145625 0.9999651279414682
1403637169.038319 0.2092459673235168 0.23796383152846362 -0.9484668365542037 0.0009189961482903669, 0.008839837668188006 0.00985686447688426 0.999911923590655
1403637169.088319 0.9859602590229277 0.04981253212649393 0.1593771604421045 -0.00014819569729428554, -0.005669519075976774 0.0022353761994549828 0.9999814186697318
1403637169.138319 0.9921926747167009 -0.0949347754304192 -0.08087697232522441 -0.003601498169875995, -0.004895222065037896 0.005561711832679528 0.999966066110924
1403637169.188319 -0.2971297371559038 0.07379462460340026 -0.9519812354649154 -8.426070898878251e-05, 0.021577229733562873 0.0018667255292711313 0.9997654381868561
1403637169.238319 -0.168447388642385 0.007825780838794177 -0.9856795799923139 -0.0024233044809739454, 0.02187190548662741 0.0031000344772136516 0.9997530380709111
1403637169.288319 0.9865468713850277 0.14767877252465214 -0.07011598038981956 -0.0013921663501736822, 0.00361237132011657 0.0013900753264080034 0.9999915401326583
1403637169.338319 0.9867991078993351 0.1169337574223815 -0.1120447099338475 -0.0014235017965090985, 0.0042863035015160535 0.0022304720626883765 0.9999873130391733
1403637169.388319 -0.14397403451746368 -0.08345515286202398 -0.9860561418324721 -0.0033029803994190643, 0.023358177810027143 0.0028281733177729137 0.9997177037972073
1403637169.438319 0.9907453003136296 0.13112219998618654 -0.03508159884096658 -0.00044242545524369206, 0.0006783946333356359 0.0027294379364636093 0.9999959470962814
1403637169.488319 0.9700454560024573 0.24261143636056504 -0.012308705701576432 0.0019968883716180185, -0.0034547036373224955 0.006594547562564016 0.9999702942598118
1403637169.538319 -0.12492690316793707 -0.043414093105601154 -0.9912156603810732 -0.007791761541341158, 0.028398730584191238 0.009160526389273742 0.9995243295235793
1403637169.588319 0.9715085412139779 -0.2222779693366645 0.08224146579346289 -0.016508806973359366, -0.01765825046455002 0.010920796342708835 0.9996481289384224
1403637169.638319 0.9749233873610977 0.21174353359656564 -0.06847674609970009 -0.0024289271410108657, 0.007838084777301994 0.007136153945296199 0.9999408682751377
1403637169.688319 0.981745792338183 0.18509115238833962 -0.04377744320800055 0.002955286881690756, -0.009354972303962976 0.0068435933570256706 0.9999284554419895
1403637169.738319 -0.16833825896990615 0.0665836055148295 -0.9834779377513388 -0.003285446611894162, 0.030313725354390517 0.0063547524437948255 0.9995148328149398
1403637169.788319 0.9857100876917487 -0.164022180451185 -0.038371178542806965 -0.00887711548482551, -0.004023283877682474 0.005681200674109692 0.9999363649584954
1403637169.838319 0.01914352673852783 -0.04819474910959853 -0.9986544905733284 -0.0032962918387436776, 0.025672330579605024 0.007083841332424828 0.9996398777033169
1403637169.888319 0.9962740972187198 0.03349067786811251 -0.07947513892381113 -0.0038110927082343577, -0.003168548696367038 0.0072150777294942865 0.9999616885285583
1403637169.938319 -0.17983932480846615 -0.11005057817476449 -0.977520683922256 -0.005252440146791064, 0.026130580406632103 0.004860463074028685 0.9996329228966115
1403637169.988319 0.994012126597014 -0.0948665778614622 -0.05422383777396254 -0.005378343403352404, -0.005792948730125735 0.004252777710207993 0.9999597137130041
1403637170.038319 0.9072099936091386 0.40902164461956264 -0.0983428783817875 0.009920806254383444, -0.003085897450060184 0.0019563597616758847 0.9999441121866129
1403637170.088319 0.9590371755006974 0.2668022993370858 -0.0952062449426967 0.003983615857854408, -0.0047091604386318145 0.004384890635315868 0.999971363263357
1403637170.138319 -0.06036190001566371 -0.13891139731341207 -0.9884634867929794 -0.005434456924088397, 0.025808708067516582 0.0007489929011558547 0.9996518475326598
1403637170.188319 0.9555092190967556 0.2797860371124252 -0.09339114335970419 0.0051446283685923485, -0.006790902648817489 0.006042333978697874 0.9999454518323753
1403637170.238319 -0.009158771817105473 -0.16850967593716693 -0.9856574486170908 -0.004716240175051231, 0.026593876463632298 -0.0015193939398539886 0.9996340401643513
1403637170.288319 0.9723822658340247 -0.2095380566342352 -0.10279363751437151 -0.015237485912825345, -0.02373359954662007 0.006246568881544954 0.9995826707445589
1403637170.338319 0.8032868281271457 0.5946853260098905 -0.032857796425502524 0.029789923397948854, -0.018376700942759974 -0.0032414862489421165 0.9993819840748094
1403637170.388319 -0.3162127504711417 -0.10233255465752122 -0.9431529805374848 -0.00883080713022633, 0.02848571405373059 -0.0037485252185733295 0.9995481626709958
1403637170.438319 0.7645581796822851 0.2477708432495857 0.5950297464129836 -0.007834306131100865, 0.024336006295221625 -0.014469931217818463 0.9995684086322429
1403637170.488319 0.34026903436725103 -0.09803916567230589 0.9352033502105607 -0.00933763532657149, 0.02700775538360037 -0.005255597385192452 0.9995777950773878
1403637170.538319 0.015486291268415947 -0.3091244448304026 -0.9508955002475536 -0.009617278612559994, 0.025783226553330697 -0.010799846866044242 0.9995629527389749
1403637170.588319 0.15844011571805358 0.2575670219014199 0.9531820177490148 -0.006764078381030136, 0.028756399944338314 -0.00958552720252307 0.9995176008325948
1403637170.638319 0.078012058063446 0.256536810391029 0.9633810168936809 -0.005648307112361979, 0.028666160349528413 -0.0067025325313569365 0.9995506109923828
1403637170.688319 0.9512251591361685 0.10628802532103523 -0.289609309760108 -0.0016207164878079257, 0.004464954276395166 0.0019380375652114721 0.9999868406493017
